,id,range,Battery Level (%),Latitude (°),Longitude (°),speed,Maintenance Cost ($),Charging Cost ($),Pin Code,Working Condition,Charging Status,Energy Consumed (kWh),Fast Charge Speed (kW),status,Date,dvr,Make,mgr,Acceleration 0 - 100 km/h,Top Speed,ER,Total Power,Total Torque,Drive,BC,Length,Width,Height,Wheelbase,Gross Vehicle Weight (GVWR),Max. Payload,Cargo Volume,Seats,km
245,4,195.2925,61,21.351039,91.790669,96,92,27,437283,1,0,39.058499999999995,83,1,2023-10-27,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,117896.0
246,4,255.6825,76,29.322824,89.643388,102,234,36,512093,1,1,51.136500000000005,77,0,2023-06-21,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,155088.0
247,4,255.6825,76,29.322824,89.643388,102,234,36,512093,1,1,51.136500000000005,77,0,2023-06-21,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,148362.0
248,4,223.02,70,25.460462,94.834067,56,125,19,743827,1,1,44.604,62,1,2023-07-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,136899.0
249,4,223.02,70,25.460462,94.834067,56,125,19,743827,1,1,44.604,62,1,2023-07-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,133519.0
250,4,321.15,92,22.991737,88.125299,99,155,33,704935,0,0,64.22999999999999,68,0,2023-08-05,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,186225.0
251,4,321.15,92,22.991737,88.125299,99,155,33,704935,0,0,64.22999999999999,68,0,2023-08-05,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,184645.0
252,4,191.148,40,18.640932,93.456527,56,206,11,886183,1,1,23.8935,77,0,2023-11-21,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,80856.0
253,4,191.148,40,18.640932,93.456527,56,206,11,886183,1,1,23.8935,77,0,2023-11-21,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,81460.0
254,4,199.22400000000002,44,11.136081,90.631153,77,175,22,125374,0,0,24.903000000000002,68,0,2023-04-03,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,77721.0
255,4,199.22400000000002,44,11.136081,90.631153,77,175,22,125374,0,0,24.903000000000002,68,0,2023-04-03,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,79276.0
256,4,173.445,54,32.636605,83.008704,112,267,33,700173,1,1,34.689,66,0,2023-04-05,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,109482.0
257,4,173.445,54,32.636605,83.008704,112,267,33,700173,1,1,34.689,66,0,2023-04-05,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,111684.0
258,4,70.99199999999999,22,21.449528,71.805945,79,166,16,435529,1,1,8.873999999999999,102,0,2023-04-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,35550.0
259,4,70.99199999999999,22,21.449528,71.805945,79,166,16,435529,1,1,8.873999999999999,102,0,2023-04-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,34347.0
260,4,105.36,27,23.40715,85.692777,66,91,29,491804,0,1,13.17,137,1,2023-03-17,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,47847.0
261,4,105.36,27,23.40715,85.692777,66,91,29,491804,0,1,13.17,137,1,2023-03-17,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,54486.0
262,4,188.1975,58,22.136363,78.107626,118,88,27,591676,1,1,37.6395,51,1,2023-05-10,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,115422.0
263,4,188.1975,58,22.136363,78.107626,118,88,27,591676,1,1,37.6395,51,1,2023-05-10,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,112285.0
264,4,337.4775,97,20.454919,78.192327,84,62,39,267857,1,1,67.4955,76,1,2023-07-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,191749.0
265,4,337.4775,97,20.454919,78.192327,84,62,39,267857,1,1,67.4955,76,1,2023-07-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,192754.0
266,4,233.496,48,19.171336,96.524645,84,93,30,319733,1,0,29.187,99,0,2023-11-01,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,93433.0
267,4,233.496,48,19.171336,96.524645,84,93,30,319733,1,0,29.187,99,0,2023-11-01,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,96217.0
268,4,182.715,59,23.148192,96.483276,69,176,19,783722,1,0,36.543,94,0,2023-05-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,107659.0
269,4,182.715,59,23.148192,96.483276,69,176,19,783722,1,0,36.543,94,0,2023-05-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,114846.0
270,4,78.276,24,32.519961,89.759105,53,247,40,604900,1,0,9.7845,122,1,2023-03-27,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,37060.0
271,4,78.276,24,32.519961,89.759105,53,247,40,604900,1,0,9.7845,122,1,2023-03-27,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,36934.0
272,4,225.2475,71,20.852173,92.381275,59,186,24,300030,1,1,45.049499999999995,114,1,2023-04-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,131527.0
273,4,225.2475,71,20.852173,92.381275,59,186,24,300030,1,1,45.049499999999995,114,1,2023-04-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,139562.0
274,4,145.476,35,10.896745,70.69164,72,184,11,761225,1,1,18.1845,74,1,2023-11-13,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,60500.0
275,4,145.476,35,10.896745,70.69164,72,184,11,761225,1,1,18.1845,74,1,2023-11-13,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,60168.0
276,4,258.8175,76,18.962503,93.34173,95,135,29,532606,1,1,51.76349999999999,105,1,2023-08-21,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,156348.0
277,4,258.8175,76,18.962503,93.34173,95,135,29,532606,1,1,51.76349999999999,105,1,2023-08-21,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,151842.0
278,4,243.90749999999997,73,16.881979,70.236302,45,93,12,131977,1,0,48.781499999999994,135,1,2023-09-14,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,140834.0
279,4,243.90749999999997,73,16.881979,70.236302,45,93,12,131977,1,0,48.781499999999994,135,1,2023-09-14,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,143480.0
280,4,298.005,87,23.12031,81.786633,55,291,11,118662,1,0,59.60099999999999,65,1,2023-06-18,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,176318.0
281,4,298.005,87,23.12031,81.786633,55,291,11,118662,1,0,59.60099999999999,65,1,2023-06-18,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,174944.0
282,4,45.324000000000005,17,17.16889,72.106212,47,82,13,393114,1,1,5.665500000000001,96,1,2023-03-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,30641.0
283,4,45.324000000000005,17,17.16889,72.106212,47,82,13,393114,1,1,5.665500000000001,96,1,2023-03-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,30754.0
284,4,210.22799999999998,45,14.055368,75.174267,56,157,32,215698,1,1,26.278499999999998,90,0,2023-05-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,88202.0
285,4,210.22799999999998,45,14.055368,75.174267,56,157,32,215698,1,1,26.278499999999998,90,0,2023-05-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,85661.0
286,4,140.664,33,35.751868,72.85722,79,203,16,809046,1,1,17.583,142,1,2023-06-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,64251.0
287,4,140.664,33,35.751868,72.85722,79,203,16,809046,1,1,17.583,142,1,2023-06-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,57508.0
288,4,181.128,40,9.644589,69.988307,109,203,34,415146,1,1,22.641,73,1,2023-01-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,79094.0
289,4,181.128,40,9.644589,69.988307,109,203,34,415146,1,1,22.641,73,1,2023-01-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,76718.0
290,4,316.26,91,35.610387,76.624645,49,242,35,862233,1,1,63.251999999999995,122,0,2023-06-15,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,184813.0
291,4,316.26,91,35.610387,76.624645,49,242,35,862233,1,1,63.251999999999995,122,0,2023-06-15,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,186677.0
292,4,164.388,39,29.964097,91.799544,89,239,15,374489,1,1,20.5485,145,0,2023-01-18,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,65868.0
293,4,164.388,39,29.964097,91.799544,89,239,15,374489,1,1,20.5485,145,0,2023-01-18,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,73963.0
294,4,295.1775,87,26.462478,89.890512,104,125,17,947892,0,0,59.0355,144,1,2023-05-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,172180.0
295,4,295.1775,87,26.462478,89.890512,104,125,17,947892,0,0,59.0355,144,1,2023-05-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,167756.0
296,4,320.055,94,35.540394,92.771533,82,111,22,719587,1,1,64.011,110,0,2023-11-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,188479.0
297,4,320.055,94,35.540394,92.771533,82,111,22,719587,1,1,64.011,110,0,2023-11-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,188070.0
298,4,215.808,45,20.140488,90.884475,41,267,39,237602,1,0,26.976,146,0,2023-04-23,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,87977.0
299,4,215.808,45,20.140488,90.884475,41,267,39,237602,1,0,26.976,146,0,2023-04-23,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,90956.0
300,4,303.2925,89,29.270003,76.99134,111,130,15,535931,1,1,60.6585,94,0,2023-08-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,179856.0
301,4,303.2925,89,29.270003,76.99134,111,130,15,535931,1,1,60.6585,94,0,2023-08-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,172386.0
302,4,84.55199999999999,26,25.247082,93.296023,49,261,30,805584,1,1,10.568999999999999,102,1,2023-03-16,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,43663.0
303,4,84.55199999999999,26,25.247082,93.296023,49,261,30,805584,1,1,10.568999999999999,102,1,2023-03-16,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,43506.0
304,4,182.052,42,10.423034,74.53583,65,121,27,154260,1,1,22.7565,73,1,2023-08-26,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,72621.0
305,4,182.052,42,10.423034,74.53583,65,121,27,154260,1,1,22.7565,73,1,2023-08-26,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,76666.0
306,4,248.856,52,32.855042,80.500062,62,124,34,450984,1,0,31.107,65,1,2023-12-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,100473.0
307,4,248.856,52,32.855042,80.500062,62,124,34,450984,1,0,31.107,65,1,2023-12-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,94155.0
308,4,276.255,81,24.719351,91.975569,63,192,17,388647,1,1,55.251,78,0,2023-07-17,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,166538.0
309,4,276.255,81,24.719351,91.975569,63,192,17,388647,1,1,55.251,78,0,2023-07-17,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,158127.0
310,4,61.884,23,22.152883,74.790899,66,208,14,574278,1,0,7.7355,111,1,2023-05-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,34664.0
311,4,61.884,23,22.152883,74.790899,66,208,14,574278,1,0,7.7355,111,1,2023-05-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,33572.0
312,4,134.472,31,19.704083,78.453596,85,280,38,406140,1,1,16.809,130,1,2023-01-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,65089.0
313,4,134.472,31,19.704083,78.453596,85,280,38,406140,1,1,16.809,130,1,2023-01-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,58738.0
314,4,38.952,17,17.869593,84.917807,97,273,6,731667,0,1,4.869,93,0,2023-12-30,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,31349.0
315,4,38.952,17,17.869593,84.917807,97,273,6,731667,0,1,4.869,93,0,2023-12-30,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,24204.0
316,4,81.38399999999999,25,32.264718,88.859019,84,187,7,563450,0,0,10.172999999999998,83,0,2023-03-09,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,45500.0
317,4,81.38399999999999,25,32.264718,88.859019,84,187,7,563450,0,0,10.172999999999998,83,0,2023-03-09,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,42768.0
318,4,283.3725,84,10.229535,78.674666,91,199,31,925790,1,1,56.674499999999995,128,1,2023-06-02,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,161460.0
319,4,283.3725,84,10.229535,78.674666,91,199,31,925790,1,1,56.674499999999995,128,1,2023-06-02,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,165474.0
320,4,58.248,21,18.724573,85.851026,105,81,9,284684,0,0,7.281,119,1,2023-10-17,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,31858.0
321,4,58.248,21,18.724573,85.851026,105,81,9,284684,0,0,7.281,119,1,2023-10-17,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,35413.0
322,4,216.6975,66,11.944339,71.482685,53,175,28,343457,1,1,43.3395,115,0,2023-08-28,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,128472.0
323,4,216.6975,66,11.944339,71.482685,53,175,28,343457,1,1,43.3395,115,0,2023-08-28,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,131430.0
324,4,305.90999999999997,90,29.036598,77.133557,85,192,33,907921,0,1,61.181999999999995,64,1,2023-09-28,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,177607.0
325,4,305.90999999999997,90,29.036598,77.133557,85,192,33,907921,0,1,61.181999999999995,64,1,2023-09-28,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,174478.0
326,4,346.59749999999997,99,16.258698,87.865577,67,238,11,949352,1,1,69.31949999999999,90,0,2023-06-19,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,199926.0
327,4,346.59749999999997,99,16.258698,87.865577,67,238,11,949352,1,1,69.31949999999999,90,0,2023-06-19,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,196849.0
328,4,274.32,81,29.884144,78.594817,102,297,28,755211,1,0,54.864,79,1,2023-04-26,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,159353.0
329,4,274.32,81,29.884144,78.594817,102,297,28,755211,1,0,54.864,79,1,2023-04-26,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,158611.0
330,4,349.14,100,20.474083,86.349078,109,263,16,304829,0,1,69.82799999999999,131,1,2023-05-31,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,200000.0
331,4,349.14,100,20.474083,86.349078,109,263,16,304829,0,1,69.82799999999999,131,1,2023-05-31,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,196913.0
332,4,217.54799999999997,47,29.848531,82.366554,67,273,39,478671,1,0,27.193499999999997,78,1,2023-01-10,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,85877.0
333,4,217.54799999999997,47,29.848531,82.366554,67,273,39,478671,1,0,27.193499999999997,78,1,2023-01-10,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,85110.0
334,4,138.624,34,11.049358,93.593672,94,108,17,857482,1,0,17.328,119,1,2023-08-07,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,65713.0
335,4,138.624,34,11.049358,93.593672,94,108,17,857482,1,0,17.328,119,1,2023-08-07,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,62303.0
336,4,57.132,22,35.148329,69.055426,97,253,15,222294,1,1,7.1415,146,0,2023-04-04,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,37623.0
337,4,57.132,22,35.148329,69.055426,97,253,15,222294,1,1,7.1415,146,0,2023-04-04,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,30098.0
338,4,146.16,35,18.36256,85.642579,79,93,40,300454,1,0,18.27,53,0,2023-01-21,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,59464.0
339,4,146.16,35,18.36256,85.642579,79,93,40,300454,1,0,18.27,53,0,2023-01-21,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,59430.0
340,4,207.59250000000003,65,29.04566,73.148807,107,281,9,477587,1,1,41.5185,113,0,2023-08-19,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,121501.0
341,4,207.59250000000003,65,29.04566,73.148807,107,281,9,477587,1,1,41.5185,113,0,2023-08-19,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,125286.0
342,4,72.456,24,16.149412,88.995434,61,197,40,844055,1,0,9.057,102,1,2023-05-24,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,37653.0
343,4,72.456,24,16.149412,88.995434,61,197,40,844055,1,0,9.057,102,1,2023-05-24,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,38101.0
344,4,183.7575,60,16.313787,96.879693,74,204,8,925658,1,0,36.7515,120,0,2023-10-02,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,111022.0
345,4,183.7575,60,16.313787,96.879693,74,204,8,925658,1,0,36.7515,120,0,2023-10-02,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,108366.0
346,4,180.51,58,13.957804,75.791696,83,67,29,896365,1,0,36.102,79,1,2023-03-20,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,109105.0
347,4,180.51,58,13.957804,75.791696,83,67,29,896365,1,0,36.102,79,1,2023-03-20,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,112174.0
348,4,231.48,48,26.323424,91.427629,45,224,25,326780,1,1,28.935,109,1,2023-06-08,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,95869.0
349,4,231.48,48,26.323424,91.427629,45,224,25,326780,1,1,28.935,109,1,2023-06-08,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,94654.0
350,4,211.212,45,32.337072,75.100166,69,100,5,939293,1,1,26.4015,132,0,2023-05-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,86529.0
351,4,211.212,45,32.337072,75.100166,69,100,5,939293,1,1,26.4015,132,0,2023-05-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,84427.0
352,4,304.245,90,26.455485,75.179555,65,68,24,547592,1,0,60.849000000000004,116,0,2023-10-29,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,177095.0
353,4,304.245,90,26.455485,75.179555,65,68,24,547592,1,0,60.849000000000004,116,0,2023-10-29,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,172926.0
354,4,281.5575,84,13.339345,86.088119,42,81,24,860597,1,0,56.3115,136,1,2023-02-18,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,160769.0
355,4,281.5575,84,13.339345,86.088119,42,81,24,860597,1,0,56.3115,136,1,2023-02-18,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,169048.0
356,4,262.86,78,20.064856,84.124427,118,241,14,386530,1,0,52.572,68,0,2023-03-15,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,156273.0
357,4,262.86,78,20.064856,84.124427,118,241,14,386530,1,0,52.572,68,0,2023-03-15,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,154337.0
358,4,224.37,70,26.549302,82.722654,64,195,17,975697,0,1,44.874,100,1,2023-02-24,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,133243.0
359,4,224.37,70,26.549302,82.722654,64,195,17,975697,0,1,44.874,100,1,2023-02-24,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,138625.0
360,4,196.464,44,15.547618,84.398442,96,143,37,437477,1,1,24.558,103,0,2023-05-25,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,80775.0
361,4,196.464,44,15.547618,84.398442,96,143,37,437477,1,1,24.558,103,0,2023-05-25,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,82238.0
362,4,121.18799999999999,30,12.157779,83.652893,91,159,21,582463,1,0,15.148499999999999,116,0,2023-05-11,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,54497.0
363,4,121.18799999999999,30,12.157779,83.652893,91,159,21,582463,1,0,15.148499999999999,116,0,2023-05-11,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,51865.0
364,4,167.892,37,24.563977,87.893559,77,188,6,805711,1,1,20.9865,146,1,2023-09-24,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,67844.0
365,4,167.892,37,24.563977,87.893559,77,188,6,805711,1,1,20.9865,146,1,2023-09-24,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,66239.0
366,4,256.98,77,24.706273,68.240531,92,185,35,879975,1,1,51.395999999999994,107,0,2023-10-02,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,148749.0
367,4,256.98,77,24.706273,68.240531,92,185,35,879975,1,1,51.395999999999994,107,0,2023-10-02,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,149523.0
368,4,222.32999999999998,67,26.147554,84.521314,117,207,19,476245,1,1,44.466,113,0,2023-07-02,chandu,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,136256.0
369,4,222.32999999999998,67,26.147554,84.521314,117,207,19,476245,1,1,44.466,113,0,2023-07-02,dhoni,Volkswagen,john,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,137235.0
